100267	0.94251991
100268	0.32358807
100269	0.37600838
100270	0.99836495
100271	0.97036241
100272	0.97801891
100273	0.07442039
100274	0.01709078
100275	0.99766804
100276	0.09684649
100277	0.94195039
100278	1.00000000
100279	0.87163668
100280	0.83197652
100281	0.67199543
100282	0.81292361
100283	0.10636464
100284	0.85700920
100285	0.65284829
100286	0.83246187
100287	0.02766193
100288	0.79552569
100289	0.05905163
100290	0.98777778
100291	0.39495826
100292	0.00400907
100293	0.99843980
100294	0.98031434
100295	0.99244529
100296	0.02500091
100297	0.95367347
100298	0.03837827
100299	0.89955884
100300	0.93045050
100301	0.39848254
100302	0.99999099
100303	1.00000000
100304	0.45521441
100305	0.99996204
100306	0.99962132
100307	0.99846103
100308	0.93421498
100309	0.93697771
100310	0.99965623
100311	0.27912554
100312	0.71705623
100313	0.70859233
100314	0.99578842
100315	0.42908724
100316	0.91322047
100317	0.99921519
100318	0.96261906
100319	0.48322872
100320	0.22901134
100321	0.93377749
100322	0.96777846
100323	0.96435928
100324	0.90384856
100325	0.83935567
100326	0.00003237
100327	0.35986756
100328	0.85589963
100329	0.99958495
100330	0.00000000
100331	0.98875866
100332	0.12879829
100333	0.05012089
100334	0.99999580
100335	0.68065719
100336	0.92269674
100337	0.66372382
100338	0.99999998
100339	0.99998530
100340	0.99259979
100341	0.99999697
100342	0.92522752
100343	0.98394624
100344	0.99541876
100345	0.97787342
100346	0.00021833
100347	0.30203172
100348	0.36954888
100349	0.73321554
100350	0.87236455
100351	0.26887371
100352	1.00000000
100353	0.99878198
100354	0.89331454
100355	0.99508459
100356	0.99836457
100357	0.99988923
100358	0.89518552
100359	0.88181594
100360	0.55102533
100361	0.07330234
100362	0.27499559
100363	0.99996680
100364	0.00004577
100365	0.99282872
100366	0.77724574
100367	0.67387807
100368	0.12348344
100369	0.00128810
100370	0.01406067
100371	0.74109198
100372	0.31876416
100373	0.23966505
100374	0.90739773
100375	0.10010112
100376	0.72314387
100377	0.93061257
100378	0.03506220
100379	0.62284226
100380	0.93472547
100381	0.31958410
100382	0.11856859
100383	0.94049549
100384	0.99999992
100385	0.02327626
100386	0.37599082
100387	0.98552823
100388	0.84273078
100389	0.95310984
100390	0.99753768
100391	0.99730680
100392	0.99619947
100393	0.59515206
100394	0.99968877
100395	0.99999441
100396	0.98420783
100397	0.99928289
100398	0.99995527
100399	0.23845196
100400	0.99999424
100401	0.06522366
100402	0.59433377
100403	0.99999916
100404	0.99049684
100405	0.00194648
100406	0.66806085
100407	0.76427093
100408	0.89016221
100409	0.00004897
100410	0.98902613
100411	0.90896901
100412	0.99882101
100413	0.75984248
100414	0.99564184
100415	0.93330130
100416	0.99868919
100417	0.52138747
100418	0.09021423
100419	0.82428741
100420	0.99923969
100421	0.86575038
100422	0.10161966
100423	0.51371068
100424	0.98707111
100425	1.00000000
100426	0.06779659
100427	0.02551239
100428	0.84176683
100429	0.45061891
100430	0.79265256
100431	0.96786471
100432	0.99938765
100433	0.02837444
100434	0.99578006
100435	0.99999945
100436	0.52160220
100437	0.99919747
100438	0.99725207
100439	0.06647647
100440	0.03133606
100441	0.99999802
100442	0.99145163
100443	1.00000000
100444	0.91611744
100445	0.59359202
100446	0.66620348
100447	0.00814343
100448	0.11690868
100449	0.09799674
100450	0.00247238
100451	0.99998725
100452	0.14983430
100453	0.99990731
100454	0.00903109
100455	0.43371510
100456	0.97127825
100457	0.12499083
100458	0.59025777
100459	0.00000293
100460	0.99986114
100461	0.00290760
100462	0.99637455
100463	0.98670297
100464	0.99993646
100465	0.85965286
100466	0.99881289
100467	0.03096642
100468	0.83367526
100469	0.39360332
100470	0.92286361
100471	0.02595392
100472	0.87759546
100473	0.37538345
100474	0.53973471
100475	0.32695573
100476	0.64685613
100477	0.00030529
100478	0.99677391
100479	0.87438699
100480	0.99999979
100481	0.47553585
100482	0.88269879
100483	0.99973499
100484	0.23076906
100485	0.99999994
100486	0.99832967
100487	0.99321527
100488	0.37917379
100489	0.42452463
100490	0.67650386
100491	0.01493615
100492	0.35736926
100493	0.92412290
100494	0.83424871
100495	0.84999368
100496	0.96182030
100497	0.53917068
100498	0.99956325
100499	0.82811079
100500	0.18702124
100501	0.91310486
100502	0.82548956
100503	0.02774018
100504	0.99938496
100505	0.95232582
100506	0.83074933
100507	0.96930715
100508	0.98912351
100509	0.11083930
100510	0.99171443
100511	0.99999905
100512	0.29928166
100513	0.15465156
100514	0.99825233
100515	0.98082744
100516	0.03145175
100517	0.23242250
100518	0.03108682
100519	0.64142356
100520	0.06994665
100521	0.90131980
100522	0.99998973
100523	0.99999994
100524	0.95676374
100525	0.96774061
100526	0.96956233
100527	0.99970158
100528	0.55243148
100529	0.95805043
100530	0.20613821
100531	0.38504969
100532	0.99998933
100533	0.86780248
100534	0.98498382
100535	0.71106877
100536	0.99933370
100537	0.88728659
100538	0.95385175
100539	0.39276057
100540	0.99790536
100541	0.99964225
100542	0.72765905
100543	0.99969849
100544	0.23856655
100545	0.91101644
100546	0.48748126
100547	0.15274827
100548	0.00014522
100549	0.98871437
100550	0.99995167
100551	0.16000432
100552	0.82054953
100553	0.01627314
100554	0.94220862
100555	0.23142740
100556	0.99941384
100557	0.00252735
100558	0.02583369
100559	0.99998192
100560	0.29151478
100561	0.52953607
100562	0.99994773
100563	0.94618835
100564	0.00629145
100565	0.92718979
100566	0.94712600
100567	0.98930169
100568	0.08798809
100569	0.94607373
100570	0.29385536
100571	0.02996362
100572	0.94289386
100573	0.48260059
100574	0.19798622
100575	0.99999998
100576	0.99989473
100577	0.72097775
100578	0.45297213
100579	0.05600685
100580	0.85911903
100581	0.08580078
100582	0.91766375
100583	0.23047734
100584	0.00938178
100585	0.81158846
100586	0.98000452
100587	0.29462987
100588	0.99564719
100589	0.99994900
100590	0.18539003
100591	0.27754104
100592	0.00012004
100593	0.32671238
100594	0.00142845
100595	0.63124365
100596	0.99660816
100597	0.94687892
100598	0.77521901
100599	0.05142571
100600	0.07081150
100601	0.20659081
100602	0.99508232
100603	0.99339835
100604	0.03426088
100605	0.66145220
100606	0.87493535
100607	0.92222427
100608	0.79227842
100609	0.06345417
100610	0.98863513
100611	0.95317573
100612	0.92371691
100613	0.00001421
100614	0.02253654
100615	0.00558290
100616	0.99782971
100617	0.64882109
100618	0.27015773
100619	0.12895872
100620	0.19877697
100621	0.00010684
100622	0.05099601
100623	0.99935444
100624	0.00210567
100625	0.99865520
100626	0.99097307
100627	0.97696434
100628	0.65334881
100629	0.08433289
100630	0.96166294
100631	0.99584100
100632	0.99295607
100633	0.16606437
100634	0.26653446
100635	0.32343226
100636	0.89640146
100637	0.99998318
100638	0.28530036
100639	0.99390831
100640	0.05394079
100641	0.92774334
100642	0.17656116
100643	0.62343012
100644	0.98119407
100645	0.59349859
100646	0.99144539
100647	0.36657467
100648	0.99964260
100649	0.98518918
100650	0.97530496
100651	0.57835362
100652	0.92240896
100653	0.67653360
100654	0.37215002
100655	0.99757737
100656	0.11911980
100657	0.99386180
100658	0.98761843
100659	0.83692493
100660	0.99920629
100661	0.86837270
100662	0.99989055
100663	0.99662682
100664	0.99608625
100665	0.31736638
100666	0.99624481
100667	0.48678339
100668	0.88527099
100669	0.99632078
100670	0.25999810
100671	0.37105689
100672	0.71479717
100673	0.99559707
100674	0.18593882
100675	0.07853349
100676	0.89476961
100677	0.02097384
100678	0.99172555
100679	0.99767812
100680	0.99981051
100681	0.09935598
100682	0.04365848
100683	0.00198026
100684	0.87698572
100685	0.94722235
100686	0.99273039
100687	0.79042710
100688	0.99999334
100689	0.83742901
100690	0.25435626
100691	0.99973525
100692	0.69191331
100693	0.56497947
100694	0.79593846
100695	0.99966527
100696	0.25972592
100697	0.99854684
100698	0.99998953
100699	0.99999202
100700	0.91278056
100701	0.98532815
100702	0.13526009
100703	0.96115687
100704	0.81151153
100705	0.28211940
100706	0.06081329
100707	0.99843760
100708	0.50935755
100709	0.07958040
100710	0.97183185
100711	0.07047288
100712	0.36168392
100713	0.95842835
100714	0.15267192
100715	0.06149807
100716	0.63457714
100717	0.33580514
100718	0.83756405
100719	0.00019918
100720	0.94963775
100721	0.99126185
100722	0.04945098
100723	0.94224678
100724	0.99998662
100725	0.98611981
100726	0.99717457
100727	0.99739248
100728	0.34677020
100729	0.99994662
100730	0.96518433
100731	0.17799724
100732	0.97266676
100733	0.96821969
100734	0.99999968
100735	0.98082919
100736	0.74475467
100737	0.25556376
100738	0.54576731
100739	0.43924460
100740	0.99530233
100741	0.81145415
100742	0.92772297
100743	0.60837801
100744	0.99974725
100745	0.98905636
100746	0.06802461
100747	0.99999541
100748	0.98694416
100749	0.89914489
100750	0.99846544
100751	0.34874994
100752	0.99867323
100753	0.99916774
100754	0.97976103
100755	0.30536404
100756	0.88932994
100757	0.99958296
100758	0.23391873
100759	0.99989003
100760	0.86841435
100761	0.96703112
100762	0.81012624
100763	0.05590870
100764	0.99459816
100765	0.99922960
100766	0.70625617
100767	0.00409285
100768	0.99999015
100769	0.69119938
100770	0.90143983
100771	0.88707258
100772	0.95612784
100773	0.98705453
100774	0.94804343
100775	0.99916544
100776	0.71380135
100777	0.89682552
100778	0.05409314
100779	0.99910403
100780	0.99669064
100781	0.78323759
100782	0.87254915
100783	0.95004401
100784	0.24202676
100785	0.99605001
100786	0.26986512
100787	0.76427093
100788	0.10620370
100789	0.99985799
100790	0.14738854
100791	0.15084843
100792	0.98624576
100793	0.89759026
100794	0.93755083
100795	0.08714515
100796	0.96042562
100797	0.21845339
100798	0.64929686
100799	0.99999995
100800	0.09662423
100801	0.97994937
100802	0.99677997
100803	0.76460438
100804	0.27475448
100805	0.70743797
100806	0.37070329
100807	0.98961421
100808	0.66302109
100809	0.98331583
100810	0.25274197
100811	0.99989877
100812	0.93275899
100813	0.04458807
100814	0.00035786
100815	0.99999723
100816	0.79927229
100817	0.01178333
100818	0.99900869
100819	0.68974464
100820	0.95709800
100821	0.96642625
100822	0.99959549
100823	0.15444397
100824	1.00000000
100825	0.97284805
100826	0.97830460
100827	0.76901931
100828	0.86416953
100829	0.19962522
100830	0.92874388
100831	0.16595969
100832	0.19484375
100833	0.68030571
100834	0.94844829
100835	0.76184098
100836	0.15386709
100837	0.03304809
100838	0.97738128
100839	0.99987631
100840	0.31693722
100841	0.22926436
100842	0.38124565
100843	0.99999549
100844	0.99891271
100845	1.00000000
100846	0.00129153
100847	0.96769678
100848	0.81693255
100849	0.98293670
100850	0.00247359
100851	0.91554549
100852	0.02264141
100853	0.98965699
100854	0.04381535
100855	0.45764219
100856	0.99188787
100857	0.99938114
100858	0.99418910
100859	0.23142710
100860	0.86925776
100861	0.99999471
100862	0.36406064
100863	0.64374102
100864	0.10695629
100865	0.32903572
100866	0.00135291
100867	0.38210324
100868	0.71863085
100869	0.99999987
100870	0.99537800
100871	0.45147333
100872	0.56364562
100873	0.00503856
100874	0.99503636
100875	0.99072117
100876	0.56378385
100877	0.57202005
100878	0.85703486
100879	0.99999999
100880	0.71784018
100881	0.93588309
100882	0.81634461
100883	0.12670119
100884	0.13185184
100885	0.24596963
100886	0.10064773
100887	0.67336336
100888	0.99999860
100889	0.92254247
100890	0.76474947
100891	0.13244867
100892	0.39953516
100893	0.05650711
100894	0.30762444
100895	0.99340974
100896	0.61847775
100897	0.99986500
100898	0.79040493
100899	0.04813012
100900	0.76585736
100901	1.00000000
100902	0.00000073
100903	0.99999934
100904	0.99994764
100905	0.99924889
100906	0.55539024
100907	0.99961758
100908	0.99985425
100909	0.58199332
100910	0.99878230
100911	0.52849719
100912	0.90305014
100913	0.99998493
100914	0.99999053
100915	0.99960907
100916	0.99916004
100917	0.59688780
100918	0.66343012
100919	0.90682602
100920	0.43572842
100921	0.77213490
100922	0.41129931
100923	0.00001405
100924	0.90044731
100925	0.03655617
100926	0.22272240
100927	0.88203154
100928	0.98030574
100929	0.06814881
100930	0.37157457
100931	0.25241937
100932	0.78319011
100933	0.43095811
100934	0.03036245
100935	0.85042930
100936	0.99999052
100937	0.99992318
100938	0.92083939
100939	0.99027774
100940	0.76408502
100941	0.45764071
100942	0.44479455
100943	0.99548153
100944	0.75337451
100945	0.00006928
100946	0.80809331
100947	0.46079805
100948	0.99934693
100949	0.51939700
100950	0.97958032
100951	0.13192174
100952	0.99402721
100953	0.99999837
100954	0.94292266
100955	0.98183007
100956	0.93391733
100957	0.37717541
100958	0.58006080
100959	0.00000007
100960	0.99983417
100961	0.93580536
100962	0.24569402
100963	0.97842134
100964	0.99881623
100965	0.99909534
100966	0.31004647
100967	0.01167187
100968	0.01550870
100969	0.53432974
100970	0.99963693
100971	0.99353114
100972	0.93081106
100973	0.20199666
100974	0.00702447
100975	0.99743915
100976	0.11656497
100977	0.75305943
100978	0.95231135
100979	0.82919106
100980	0.11257593
100981	0.99708879
100982	0.99951494
100983	0.96743457
100984	0.22372190
100985	0.99920217
100986	0.50411535
100987	0.00002490
100988	0.79926538
100989	0.41990659
100990	0.15720864
100991	0.78302529
100992	0.22054288
100993	0.99999978
100994	0.00563061
100995	0.84706466
100996	0.95214232
100997	0.44311853
100998	0.54567346
100999	0.00031596
101000	0.96486532
101001	0.98923856
101002	0.99743556
101003	0.77491867
101004	0.83574522
101005	0.43844979
101006	0.92865529
101007	0.94959851
101008	0.35319415
101009	0.60774631
101010	0.97219428
101011	0.68787190
101012	0.17871232
101013	0.97124122
101014	0.99977764
101015	0.00437857
101016	0.97876468
101017	0.01222660
101018	0.88882964
101019	0.94859562
101020	0.99995259
101021	0.99999642
101022	0.99543048
101023	0.67573357
101024	0.99979257
101025	0.86639879
101026	0.86941601
101027	0.52260245
101028	0.01214163
101029	0.99890815
101030	0.10847433
101031	0.92558776
101032	0.99268068
101033	0.99997573
101034	0.02764556
101035	0.19606683
101036	0.73816165
101037	0.88211374
101038	0.73329156
101039	0.22117003
101040	0.44767846
101041	0.81173307
101042	0.30686425
101043	0.94633776
101044	0.00031551
101045	0.99748348
101046	0.99872178
101047	0.03235321
101048	0.97830698
101049	0.52358947
101050	0.99924556
101051	0.99231174
101052	0.15055788
101053	0.99068876
101054	0.97442170
101055	0.85339949
101056	0.81608607
101057	0.98002537
101058	0.29139497
101059	0.04191282
101060	0.99958516
101061	0.99598375
101062	0.12684214
101063	0.99990633
101064	0.99985108
101065	0.58258259
101066	0.99971264
101067	0.01064880
101068	0.00001925
101069	0.00218126
101070	0.97049581
101071	0.79841889
101072	0.99331152
101073	0.08346711
101074	0.99618210
101075	0.98617752
101076	0.02437537
101077	0.97029972
101078	0.52288491
101079	0.99999863
101080	0.04833141
101081	0.97891401
101082	0.65758309
101083	0.80605443
101084	0.71724382
101085	0.97944750
101086	1.00000000
101087	0.28227455
101088	0.25150309
101089	0.99993277
101090	0.37012435
101091	0.94208136
101092	0.99999781
101093	0.26152622
101094	0.93587512
101095	0.90381977
101096	0.60669838
101097	0.94050623
101098	0.53261432
101099	0.18414155
101100	0.95565316
101101	0.70644913
101102	0.95507113
101103	0.97836181
101104	0.99999883
101105	0.77181156
101106	0.82139096
101107	0.45237564
101108	0.99992444
101109	0.07628199
101110	0.45432710
101111	0.13091210
101112	0.22451016
101113	0.85450987
101114	0.74348824
101115	0.00629325
101116	0.00040821
101117	0.99999586
101118	0.99610084
101119	0.73973848
101120	0.17452810
101121	0.94630646
101122	0.30989720
101123	0.96917662
101124	0.50000000
101125	0.26431447
101126	0.99999140
101127	0.99389751
101128	0.37931960
101129	0.01059853
101130	0.99996789
101131	0.93480770
101132	0.22185559
101133	0.56935972
101134	0.99274983
101135	0.01294280
101136	0.97754744
101137	0.80555272
101138	0.01605656
101139	0.83998890
101140	0.21618565
101141	0.01166532
101142	0.96273306
101143	0.92560027
101144	0.64172497
101145	0.00399633
101146	0.03891582
101147	0.20816787
101148	0.83091452
101149	0.99999673
101150	0.99970815
101151	0.88738829
101152	0.99987228
101153	0.46893881
101154	0.82651786
101155	0.04109200
101156	0.92240643
101157	0.04143344
101158	0.99762975
101159	0.26080370
101160	0.70171791
101161	0.94416128
101162	0.99991336
101163	0.75550051
101164	0.77877472
101165	0.92087656
101166	0.00180806
101167	0.91211579
101168	0.48022569
101169	0.06148745
101170	0.51871081
101171	0.22665493
101172	0.30723043
101173	0.04599011
101174	0.50917193
101175	0.00030630
101176	0.16199299
101177	0.99581435
101178	0.88796228
101179	0.01518230
101180	0.97414045
101181	0.00176745
101182	0.99985361
101183	0.99487541
101184	0.00800651
101185	0.43093801
101186	0.77348482
101187	0.69470522
101188	0.99978520
101189	0.21174075
101190	0.99320335
101191	0.98380327
101192	0.97329291
101193	0.99862779
101194	0.00000856
101195	0.01476009
101196	0.73876365
101197	0.99999994
101198	0.09967612
101199	0.07548885
101200	0.99127647
101201	0.00997514
101202	0.76399911
101203	0.58169497
101204	0.01736621
101205	0.90365815
101206	0.59548723
101207	0.98325905
101208	0.92364229
101209	0.99210725
101210	0.30152858
101211	0.99999999
101212	0.66053948
101213	0.93360974
101214	0.99999955
101215	0.35490023
101216	0.84046718
101217	0.99964439
101218	0.17543769
101219	0.71554397
101220	0.15720334
101221	0.40872818
101222	0.99999947
101223	0.99897602
101224	0.63380858
101225	1.00000000
101226	0.93500617
101227	0.00257561
101228	0.99995876
101229	0.23735709
101230	0.83476117
101231	0.61641519
101232	0.61330597
101233	0.06450873
101234	0.82755852
101235	0.96163243
101236	0.85010553
101237	0.96560062
101238	0.12131280
101239	0.74733579
101240	0.00006676
101241	0.99918800
101242	0.88557682
101243	0.81630040
101244	0.89308216
101245	0.06216373
101246	0.34500190
101247	0.01165535
101248	0.97205818
101249	0.99066059
101250	0.21788758
101251	0.25209186
101252	0.99285122
101253	0.70281872
101254	0.99160337
101255	0.11590234
101256	0.97020586
101257	0.64735255
101258	0.81815488
101259	0.98300915
101260	0.81023318
101261	0.99941478
101262	0.96923390
101263	0.75000717
101264	0.99999580
101265	0.24832823
101266	0.79969748
101267	0.33979603
101268	0.97207035
101269	0.11502995
101270	0.98807286
101271	0.99721560
101272	0.99997310
101273	0.87995000
101274	0.99758784
101275	0.81736076
101276	0.35317087
101277	0.27659879
101278	0.84161414
101279	0.00953745
101280	0.96242949
101281	0.91628947
101282	0.99775817
101283	0.01486563
101284	0.99051462
101285	0.84940420
101286	0.39649037
101287	0.00493831
101288	0.99765178
101289	0.05089999
101290	0.17463349
101291	0.99999973
101292	0.92779667
101293	0.98563635
101294	0.96898807
101295	0.00172298
101296	0.94653560
101297	0.99438540
101298	0.75891848
101299	0.98377246
101300	0.99999998
101301	0.98985510
101302	0.95127828
101303	0.98694880
101304	0.00380101
101305	0.51676038
101306	0.11364796
101307	0.35967561
101308	0.94207049
101309	0.78498838
101310	0.99926900
101311	0.86732479
101312	0.51889162
101313	0.79242427
101314	0.29586935
101315	0.10716653
101316	0.99390864
101317	0.99207023
101318	0.99940575
101319	0.90281862
101320	0.06070903
101321	0.89066739
101322	0.96955266
101323	0.93417706
101324	0.99587840
101325	0.01994673
101326	0.46066647
101327	0.74163654
101328	0.48853180
101329	0.08582690
101330	0.88585191
101331	0.00619376
101332	0.22076499
101333	0.99996427
101334	0.88765763
101335	0.52752148
101336	0.94189351
101337	0.95005538
101338	0.99999999
101339	0.10108480
101340	0.15842881
101341	0.99979968
101342	0.65761255
101343	0.02390747
101344	0.98450168
101345	0.83496161
101346	0.33870636
101347	0.99999997
101348	0.00000008
101349	0.17658325
101350	0.91618832
101351	0.64776298
101352	0.80170144
101353	0.96710552
101354	0.99977365
101355	0.09242406
101356	0.99945946
101357	1.00000000
101358	0.81027676
101359	0.11106206
101360	0.50306127
101361	0.99964743
101362	0.98267753
101363	0.99996328
101364	0.95737872
101365	0.99993642
101366	0.99816492
101367	0.99999061
101368	0.30157224
101369	0.15377176
101370	1.00000000
101371	0.55616165
101372	0.51879442
101373	1.00000000
101374	0.92150296
101375	0.00020605
101376	0.88171553
101377	0.01299284
101378	0.54887158
101379	0.98714345
101380	0.44364641
101381	0.99998865
101382	0.97304436
101383	0.84287199
101384	0.69200771
101385	0.99725972
101386	0.97031913
101387	0.80880977
101388	0.82781252
101389	0.36269421
101390	0.74541651
101391	0.99972527
101392	0.12676808
101393	0.00866381
101394	0.99990122
101395	0.90358197
101396	0.34443212
101397	0.72466987
101398	0.58907186
101399	0.54092227
101400	0.99403542
101401	0.97495049
101402	0.82390227
101403	0.99954120
101404	0.16256665
101405	0.03575220
101406	0.63943660
101407	0.99996719
101408	0.93251333
101409	0.84271450
101410	0.15446086
101411	0.99998815
101412	0.28278342
101413	0.87527030
101414	0.99443123
101415	0.04680327
101416	0.01082549
101417	0.67764857
101418	0.83334779
101419	0.11970389
101420	0.91727928
101421	0.59330493
101422	0.41438809
101423	0.27508487
101424	0.96823514
101425	0.84474791
101426	0.17607393
101427	0.61500867
101428	0.78003630
101429	0.97628066
101430	0.54168530
101431	0.31257134
101432	0.99882203
101433	0.99993809
101434	0.98514969
101435	0.86628552
101436	0.92808034
101437	0.77168170
101438	0.82866770
101439	0.99998880
101440	0.99224019
101441	0.36152845
101442	0.00022075
101443	0.18494843
101444	0.75479041
101445	0.99924616
101446	0.34065703
101447	0.26303159
101448	0.26991440
101449	0.99999820
101450	0.98878949
101451	0.99847623
101452	0.99999999
101453	0.91554064
101454	0.95740339
101455	0.99782179
101456	0.10824107
101457	0.99999999
101458	0.96919487
101459	0.49842152
101460	0.97922782
101461	0.92777904
101462	0.50516831
101463	0.91985762
101464	0.87930726
101465	0.99951544
101466	0.99971970
101467	0.94210402
101468	0.80777768
101469	0.99507237
101470	0.33296776
101471	0.95291212
101472	0.99724094
101473	0.97998164
101474	0.12805543
101475	0.99521143
101476	0.96160731
101477	0.95253894
101478	0.00532361
101479	0.79058605
101480	0.68858032
101481	0.61127566
101482	0.89866207
101483	0.91915299
101484	0.06975161
101485	0.01482613
101486	0.99962131
101487	0.19693390
101488	0.96516507
101489	0.19148025
101490	0.99852495
101491	0.90389807
101492	0.93746863
101493	0.81871503
101494	0.79031356
101495	0.99970324
101496	0.07984525
101497	0.32543645
101498	0.31623233
101499	0.01049880
101500	0.31412707
101501	0.96119942
101502	0.89501150
101503	0.95787281
101504	0.16187139
101505	0.90044814
101506	0.02833965
101507	0.87356823
101508	0.15364548
101509	0.99827748
101510	0.96375593
101511	0.99995663
101512	0.14035898
101513	0.04331231
101514	0.47955824
101515	0.27635804
101516	0.41307041
101517	0.15822781
101518	0.00013594
101519	0.12697138
101520	0.44751789
101521	0.99343631
101522	0.93217568
101523	0.76427093
101524	0.33886225
101525	0.29957661
101526	0.01142248
101527	0.01355064
101528	0.03616885
101529	0.48944720
101530	0.00689460
101531	0.99309560
101532	0.39149654
101533	0.07467293
101534	0.47749927
101535	0.21808092
101536	0.35428583
101537	0.10739161
101538	0.92462286
101539	0.93540387
101540	0.96651403
101541	0.17109409
101542	0.95247457
101543	0.96923647
101544	0.99999521
101545	0.99999999
101546	0.00374951
101547	0.23883177
101548	0.98347232
101549	0.21847914
101550	0.90106095
101551	0.54289087
101552	0.99120034
101553	0.99594339
101554	0.99893798
